eeacellcode	T	Sobs	Q1	Q2	U	C1_hat	C1_lo	C1_hi	C1_width	C0_hat	C0_lo	C0_hi	C0_width	reliable_complete
5kmE3905N3110	5701	1503	575	189	22143	0.9740354201391879	0.9844776029934738	0.9896796882841478	0.005202085290674008	0.632172431476872	0.7870521812933392	0.9047746049317587	0.11772242363841945	True
5kmE3910N3110	4699	1421	581	223	15116	0.9615701851352882	0.975655928836782	0.9854392668803497	0.00978333804356768	0.6525226572745513	0.7875569745538876	0.9198488172621937	0.13229184270830607	True
5kmE3910N3115	6459	1977	708	263	27798	0.9745334714726294	0.9844160432563315	0.988945431640986	0.0045293883846545535	0.6747841361753938	0.8238791866029938	0.9080824820818246	0.08420329547883088	True
5kmE3900N3115	6950	1756	641	197	44454	0.9855818755070592	0.9917347262919975	0.9941923194676702	0.0024575931756726233	0.6274352581073811	0.8056788388201646	0.9121577105613071	0.10647887174114257	True
5kmE3895N3115	7218	2069	672	202	82462	0.9918514706686213	0.9952461794796389	0.9966640992472222	0.00141791976758332	0.6492757996563703	0.8391754625608265	0.9229533764300669	0.08377791386924038	True
5kmE3890N3115	6759	2103	679	273	47002	0.9855555249462099	0.9913502648953317	0.9933285624747814	0.0019782975794496727	0.7135410774958316	0.8401743044696567	0.9135413131347004	0.07336700866504375	True
5kmE3905N3115	7830	1768	579	237	43092	0.9865650361505744	0.9915361486067377	0.9944556421060902	0.002919493499352499	0.7142946121514497	0.8193517281550952	0.9232089425167901	0.10385721436169493	True
5kmE3885N3115	6688	2481	935	350	39785	0.9765013112732251	0.9857841635470739	0.9896903765144641	0.0039062129673902435	0.6651998628479999	0.8068880337692589	0.8999061829366584	0.09301814916739948	True
5kmE3895N3120	6632	1668	538	196	48975	0.9890160104089225	0.9931739883255463	0.9953639896378813	0.0021900013123350437	0.6931901338660025	0.8198580331408597	0.9180336882259551	0.0981756550850954	True
5kmE3880N3115	7851	2691	1012	368	61533	0.9835550639376638	0.9907423461473646	0.9927871561257786	0.0020448099784140528	0.6591835475194691	0.8237973572720896	0.8970629039535584	0.07326554668146879	True
5kmE3860N3115	4616	1189	410	132	18096	0.9773462199815843	0.9861369654497841	0.990676312268771	0.0045393468189868225	0.6512911267851392	0.8247933833937947	0.9193428528638687	0.09454946947007403	True
5kmE3855N3115	3300	990	388	133	10014	0.961262294162343	0.9734192471739053	0.9879713589231875	0.014552111749282282	0.6363353723121141	0.7473448920662081	0.9446109372784343	0.19726604521222613	True
5kmE3865N3115	6786	1806	687	228	40166	0.9828976547453172	0.9890840251664501	0.9932482307999585	0.004164205633508389	0.6357213709513195	0.7627617612756032	0.9206350136953897	0.15787325241978645	True
5kmE3870N3115	7070	1906	642	302	49890	0.9871334021269897	0.9916429310361574	0.9941876694141119	0.0025447383779544364	0.736392328649117	0.8217439159299346	0.911470878831394	0.08972696290145943	True
5kmE3875N3115	7544	2499	962	317	54537	0.9823621402734906	0.9899730005721727	0.9925019552751799	0.00252895470300718	0.631300155546008	0.8142673383210136	0.9034697589707174	0.08920242064970374	True
5kmE3880N3120	9663	4259	1457	538	121537	0.9880127973834756	0.993264449289283	0.9944265472220062	0.0011620979327231495	0.6834406965102492	0.8453007004655797	0.9013157827143471	0.05601508224876739	True
5kmE3875N3120	9931	3752	1298	489	121979	0.9893596314279784	0.9934106956403169	0.9955442989058094	0.002133603265492501	0.6853556366824788	0.8165482654279635	0.9247123104540633	0.10816404502609978	True
5kmE3870N3120	7407	1785	591	250	43923	0.9865461718260592	0.9909947829650323	0.9939740970651609	0.0029793141001286383	0.7187530596622337	0.8231316463036953	0.9109557897889302	0.08782414348523493	True
5kmE3855N3120	2877	1007	450	137	6379	0.9294709595616951	0.9548037429285797	0.971170544843393	0.016366801914813323	0.5768148346932975	0.7559734849940216	0.8945298576932004	0.13855637269917875	True
5kmE3900N3120	6346	1429	517	180	29155	0.9822691384449573	0.9891254482923485	0.9928464064324889	0.0037209581401403957	0.6581151771809847	0.8095779159554193	0.9215155498319585	0.11193763387653921	True
5kmE3885N3120	6937	2988	1174	408	53448	0.9780369262698425	0.9866491394885673	0.9914572942289386	0.004808154740371329	0.6388956271813959	0.784407159243864	0.9194098568073041	0.1350026975634402	True
5kmE3905N3120	6902	1477	485	201	30083	0.9838798738633593	0.9894068429368078	0.9929870961843987	0.0035802532475909254	0.7162767829040875	0.8208099697152628	0.9208656264591646	0.10005565674390182	True
5kmE3890N3120	5600	1447	485	195	25538	0.9810114200522041	0.9882099037711753	0.9915199275077442	0.0033100237365688567	0.705842185369195	0.8315248089910535	0.9115506336459474	0.08002582465489383	True
5kmE3910N3120	7558	1906	659	233	40314	0.9836548508932911	0.9905490880642832	0.9927109585929736	0.002161870528690435	0.6716446430084556	0.8246204380179022	0.9035866006637797	0.07896616264587752	True
5kmE3885N3125	6003	3123	1000	396	46254	0.9783831006746351	0.9869400573575232	0.9900828001419915	0.0031427427844682443	0.7121331362385815	0.8457749456716424	0.9113560279686405	0.0655810822969981	True
5kmE3890N3125	5062	1152	443	183	18903	0.9765683915738327	0.9841635365479525	0.9909188566183534	0.006755320070400916	0.6824266437096463	0.7891907967379962	0.9284575932149735	0.13926679647697726	True
5kmE3910N3125	6919	1975	671	262	43588	0.9846075923622447	0.9900567457033498	0.9936520893660105	0.003595343662660677	0.6968667266612796	0.8052528775214397	0.9297007114260638	0.1244478339046241	True
5kmE3900N3125	7976	2177	740	272	62229	0.9881095342505719	0.9920027481654317	0.9955757188277358	0.003572970662304109	0.6838403809733928	0.7892495549622509	0.9295841957788299	0.14033464081657898	True
5kmE3895N3125	6404	1424	513	164	33993	0.9849101644713064	0.9897276121794673	0.9946420168085222	0.004914404629054903	0.6396494938771542	0.764063031176026	0.943032118262637	0.17896908708661097	True
5kmE3860N3120	5798	1457	600	195	16683	0.9640392776260088	0.977350311467964	0.9867513763823221	0.009401064914358104	0.6122060395625878	0.7680023282912346	0.920818584520503	0.15281625622926842	True
5kmE3865N3120	6589	1212	441	152	28136	0.9843277701051069	0.9905662265800547	0.9936104599829404	0.003044233402885732	0.6545538066393927	0.8215840883344235	0.9183936429354014	0.09680955460097784	True
5kmE3875N3125	9829	3733	1225	494	117732	0.9895958662118314	0.9935641842689478	0.9955100267502698	0.0019458424813220132	0.7108178979980995	0.8329536137259658	0.9197263993144265	0.08677278558846069	True
5kmE3865N3125	8097	1801	706	254	37231	0.9810389928140343	0.9885825376970485	0.9918845407814044	0.003302003084355909	0.6473638763778524	0.7772514030009995	0.9010388448297469	0.12378744182874746	True
5kmE3880N3125	9135	3198	1052	394	78250	0.9865570129584776	0.9919911641982685	0.9936922508173996	0.0017010866191311536	0.694871019698459	0.8449093737647374	0.9059546683761031	0.06104529461136565	True
5kmE3855N3125	5078	2541	885	339	24360	0.9636754319902693	0.9771574131517863	0.9846533890742102	0.007495975922423903	0.687505278299401	0.8270211010228198	0.9125975701343364	0.08557646911151662	True
5kmE3860N3125	8373	2051	766	287	49624	0.9845653021871823	0.990877031140519	0.9935412624100192	0.002664231269500217	0.6674040519581282	0.8178946589947675	0.9093315653829654	0.0914369063881979	True
5kmE3870N3125	7221	2110	830	250	35991	0.9769406031035512	0.986682453554132	0.9903021439616025	0.003619690407470566	0.6049989783206228	0.8046326178423445	0.904447211191502	0.09981459334915743	True
5kmE3870N3130	7396	2078	820	313	45157	0.9818430064675182	0.9891344130019473	0.9919945333493289	0.0028601203473815895	0.6592689424545091	0.8014446772519671	0.8963580198776888	0.09491334262572171	True
5kmE3875N3130	7520	1366	548	182	33885	0.9838290809035459	0.9904678158333008	0.9936027333749717	0.003134917541670945	0.6234876999733453	0.776626892247628	0.9132173500737765	0.13659045782614843	True
5kmE3915N3125	7335	2282	756	265	48712	0.9844816936124641	0.990955966898517	0.9934033772863847	0.0024474103878677766	0.6791216355854939	0.8391278983335183	0.9212812801845085	0.08215338185099019	True
5kmE3905N3125	6861	1777	558	218	39474	0.9858657229977438	0.9910982065763604	0.9936665775998245	0.0025683710234640778	0.7133585236459923	0.8373998126341765	0.9221534157352947	0.08475360310111824	True
5kmE3905N3130	5576	1574	599	216	25074	0.9761138022958565	0.9858926081630989	0.9897119761657683	0.0038193680026694654	0.6546307444430312	0.8184961953260074	0.9017355265168631	0.08323933119085569	True
5kmE3900N3130	6467	2059	798	261	43739	0.9817572583233707	0.9893654894778672	0.9923297851563316	0.002964295678464457	0.6279846818985597	0.8073179869324335	0.9020990655788808	0.09478107864644725	True
5kmE3890N3130	6630	2062	835	292	35323	0.9763635050380323	0.9848787687451633	0.9901599775718478	0.00528120882668448	0.6333510592031822	0.770136524958702	0.9103071554064776	0.14017063044777556	True
5kmE3910N3130	6109	1424	551	192	39561	0.9860737307246271	0.9913593382479691	0.9942798338461081	0.0029204955981390057	0.6430350723555073	0.7679537061977233	0.9103976523200641	0.1424439461223408	True
5kmE3885N3130	6929	1945	694	245	33765	0.9794482665563565	0.9877885711192548	0.9916004376951898	0.003811866575935019	0.6643238849959197	0.8199050039355309	0.9080957035148965	0.08819069957936565	True
5kmE3895N3130	6762	1813	678	210	51721	0.9868924057016836	0.9923909859244128	0.994813954393311	0.0024229684688982234	0.6235975384225428	0.8068205374332149	0.9094297477048294	0.10260921027161451	True
5kmE3915N3130	5469	1446	567	211	25319	0.9776087983646734	0.9862714919533455	0.9911275804946157	0.004856088541270176	0.6549853467746299	0.7933185251334767	0.9126157177043576	0.1192971925708809	True
5kmE3890N3135	6639	2592	995	364	35440	0.9719274734622139	0.9820917656363138	0.9895107900783807	0.007419024442066879	0.65591698162478	0.7744495613777503	0.938042398651745	0.16359283727399465	True
5kmE3865N3130	8714	3047	1114	461	63442	0.9824423222603406	0.9891000509919552	0.9918450996270627	0.0027450486351074943	0.6936305888011178	0.8097624853335413	0.9012163693333024	0.09145388399976107	True
5kmE3860N3130	8496	2338	856	292	56091	0.9847403102244694	0.9909816290974215	0.9932366548208321	0.002255025723410631	0.6507935300284661	0.820664035910617	0.9041148170684097	0.0834507811577927	True
5kmE3880N3130	7683	1483	541	226	36786	0.9852949174263435	0.9901806436954808	0.9941544801474654	0.00397383645198468	0.6961003177374545	0.790144029875072	0.9181946200754685	0.12805059020039644	True
5kmE3855N3130	6826	2470	838	310	38179	0.9780531400153023	0.986480391061808	0.9909682850840328	0.004487894022224825	0.6856377009550547	0.8239564448955699	0.9243544747891045	0.10039802989353463	True
5kmE3860N3135	7040	2420	884	303	38459	0.9770167212717656	0.9861672840184496	0.9904256571197804	0.004258373101330815	0.6524057278718874	0.8185580252668262	0.9020264088661312	0.08346838359930497	True
5kmE3880N3135	8235	1735	686	230	40574	0.9830939976677822	0.9898843227958686	0.9928053514081202	0.0029210286122516305	0.6290994457433863	0.7935354306705609	0.8924414029734739	0.09890597230291298	True
5kmE3855N3135	7395	1576	575	246	23430	0.9754616531258582	0.9844277311418962	0.9890728042557022	0.00464507311380602	0.701095322635347	0.803185081785218	0.9096580869759617	0.10647300519074376	True
5kmE3875N3135	8527	1958	640	271	52017	0.9876975520299512	0.9922265857630523	0.994738302518997	0.0025117167559446374	0.7215424831614365	0.8361245436824589	0.9193376276791482	0.08321308399668925	True
5kmE3865N3135	8061	2281	869	259	63130	0.9862357716337304	0.9922329354225029	0.993896386969268	0.0016634515467650601	0.6101118209553712	0.8159333096124539	0.8923549377706735	0.07642162815821962	True
5kmE3870N3135	9298	2311	765	314	82085	0.9906812151149134	0.9940360301427243	0.9958233884969454	0.001787358354221058	0.712658648505061	0.8219700479549393	0.9146058376269702	0.0926357896720309	True
5kmE3900N3135	5953	2874	1120	393	34457	0.9674995513504657	0.980882275167362	0.9858101663120032	0.0049278911446412055	0.6430018328874363	0.802286570462503	0.9075795005499371	0.10529293008743412	True
5kmE3910N3135	4607	1528	677	212	15689	0.9568546141454307	0.9751597755849141	0.9853430878053898	0.010183312220475749	0.5857256241115055	0.7639962325726809	0.9068922065243441	0.1428959739516632	True
5kmE3905N3135	4789	2358	973	362	20655	0.9529000817170675	0.9710498691520916	0.9811600640822442	0.010110194930152638	0.6433195173125498	0.7757906950492787	0.9035707037005563	0.1277800086512776	True
5kmE3885N3135	8001	2099	730	248	46969	0.984459153797924	0.9908399447272515	0.9931928110066728	0.0023528662794213284	0.6614646826241437	0.8285800698034361	0.9079676361053506	0.07938756630191446	True
5kmE3915N3135	4971	1537	660	207	21918	0.9698915635225249	0.9809563947287733	0.9883503654771266	0.007393970748353351	0.5936741640912804	0.7341641278688381	0.903358144654481	0.16919401678564294	True
5kmE3895N3135	6257	2250	858	297	35413	0.9757742901856082	0.9857485395107642	0.9896048856677747	0.0038563461570104707	0.6448589209503482	0.8044501500108774	0.896894635287663	0.09244448527678562	True
5kmE3915N3140	6664	1617	485	157	68351	0.9929049629316414	0.9958226935815696	0.99698949390171	0.001166800320140382	0.6834285470089683	0.848270082014603	0.9247648234554997	0.07649474144089674	True
5kmE3910N3140	5426	2048	814	259	39373	0.9793283588416384	0.9884839571391607	0.991365910761392	0.0028819536222313147	0.6155867686975004	0.8014502159789381	0.894928925337465	0.09347870935852698	True
5kmE3885N3140	9906	1862	684	230	51377	0.986687553536375	0.9921786822753443	0.9942217611305144	0.0020430788551700774	0.6467578286576315	0.8201365925047379	0.9007506139663448	0.0806140214616069	True
5kmE3895N3140	2754	1177	478	175	7329	0.9347969846132691	0.9607811756874769	0.9735385282743041	0.012757352586827198	0.6433190189563962	0.7852708958212715	0.8940002753836677	0.10872937956239614	True
5kmE3825N3135	3570	846	325	163	11041	0.9705725311518799	0.9794319321208488	0.9877834833320124	0.0083515512111636	0.7231311206277498	0.7791485195759315	0.916629299894647	0.13748078031871558	True
5kmE3850N3135	7294	2012	702	286	44769	0.9843212585184109	0.9902353903838924	0.9930630068546306	0.002827616470738148	0.7002091104639253	0.8134923351132064	0.9057152525231623	0.09222291740995592	True
5kmE3830N3135	4797	1010	347	136	18127	0.9808604129012205	0.9876059435067799	0.9923930399052934	0.004787096398513491	0.6953107793248108	0.8122339215003029	0.9320687033445473	0.11983478184424434	True
5kmE3840N3135	6681	1988	841	254	29641	0.9716297034859869	0.9826647001771929	0.9898860710047588	0.007221370827565909	0.5881522750727369	0.750017914335416	0.9269022131218536	0.17688429878643763	True
5kmE3835N3135	5600	1930	800	267	26584	0.9699102980290786	0.978713660767973	0.9903936713765977	0.01168001060862478	0.6169508976751267	0.7057303589649715	0.9414542575520606	0.2357238985870891	True
5kmE3840N3140	6669	1961	639	279	37986	0.9831802156664468	0.9894095497311889	0.9921913586405084	0.002781808909319561	0.7282792823124894	0.8361352352325903	0.9094558306567443	0.07332059542415403	True
5kmE3835N3140	6427	1571	590	213	43006	0.9862825253624142	0.9912293742253624	0.9944484502613196	0.003219076035957169	0.6578702149034147	0.7847358063334321	0.9183037639481425	0.1335679576147104	True
5kmE3850N3140	7494	2360	816	285	53934	0.9848718074666926	0.9910582036358401	0.9936606914539982	0.0026024878181580835	0.6689318625908925	0.8265994839748497	0.9126420594337458	0.08604257545889604	True
5kmE3845N3140	8274	2599	844	337	70424	0.9880166060146863	0.992863494507768	0.9947208476899261	0.0018573531821580724	0.7109347113499825	0.8398438228606021	0.9122129324535384	0.0723691095929363	True
5kmE3825N3140	6528	1467	519	189	31838	0.9837005435901023	0.9902608944411302	0.9929733860356103	0.00271249159448006	0.6730944577329135	0.8232133351179538	0.9095599830607417	0.0863466479427879	True
5kmE3865N3140	6268	1355	527	186	18758	0.9719084844791381	0.981454141397323	0.9881675261610892	0.00671338476376615	0.6447885170471078	0.778973445061184	0.9069524181098814	0.12797897304869732	True
5kmE3855N3140	5295	1660	677	223	18981	0.9643371917093	0.9789931751280192	0.9857900934773643	0.006796918349345149	0.617686043820119	0.7885352630573194	0.8992576999040341	0.11072243684671479	True
5kmE3880N3140	10062	1578	628	183	46415	0.9864706749108366	0.9922803111036045	0.9945753774261277	0.002295066322523187	0.5942507211285717	0.7963233186305361	0.90883030961553	0.11250699098499395	True
5kmE3870N3140	8327	1403	531	189	34720	0.9847075286886705	0.9907422997548759	0.9933563354403391	0.0026140356854631452	0.6529107137741809	0.8052090258305343	0.8983903155236082	0.09318128969307382	True
5kmE3860N3140	4879	1545	587	227	15132	0.9612141855786627	0.9753557237490426	0.9830339798816037	0.007678256132561123	0.67062909405621	0.8111874412769757	0.903553443747375	0.09236600247039928	True
5kmE3875N3140	8897	1493	576	235	36628	0.9842757679340465	0.9904827564456568	0.9930274789326655	0.002544722487008766	0.6789983806011063	0.8043766517175368	0.900958194233121	0.09658154251558415	True
5kmE3860N3145	3684	1432	572	196	13157	0.9565331318059037	0.9737262905220688	0.9825663059808357	0.008840015458766892	0.6318316522768378	0.7659461817219453	0.9098982046307692	0.14395202290882392	True
5kmE3865N3145	5281	1009	407	149	16701	0.9756335807178298	0.984598231824829	0.9908246695962408	0.006226437771411852	0.6448257272904457	0.7580988356647875	0.9087044325616433	0.15060559689685582	True
5kmE3855N3145	5242	1782	683	261	23207	0.9705735159560062	0.9811826239733245	0.9875880999282587	0.006405475954934237	0.6660470640024471	0.793580816965039	0.9097989215819283	0.1162181046168893	True
5kmE3875N3145	8426	1389	467	194	38814	0.9879694452741622	0.9922841607478678	0.9947989480523045	0.002514787304436661	0.7119358999803924	0.8186138616828564	0.9168284751336522	0.09821461345079574	True
5kmE3830N3140	6806	1424	506	160	45216	0.9888103109491588	0.9929013522698986	0.9956784035979737	0.002777051328075042	0.6402892265209441	0.7865276116495589	0.924344536218114	0.1378169245685551	True
5kmE3850N3145	6779	1961	704	263	45670	0.9845867658300723	0.9908299003877883	0.9931920576397507	0.0023621572519624268	0.6754855832032236	0.8241272024249064	0.9097480458700195	0.085620843445113	True
5kmE3845N3145	7248	2119	723	267	50621	0.985718845501946	0.9911375394920204	0.9937165749674224	0.0025790354754019473	0.6840430602477132	0.8213226806867004	0.9134819157956148	0.09215923510891433	True
5kmE3825N3145	7791	2425	839	306	62711	0.9866224195899218	0.99208801141832	0.994147722442696	0.0020597110243759653	0.6783121761017945	0.8330052325806216	0.9021542723653143	0.06914903978469267	True
5kmE3830N3145	7823	2185	820	254	65222	0.987428550793958	0.992743011480151	0.9947364369737004	0.0019934254935494167	0.6227816341791967	0.8078916724316654	0.9024995603360347	0.09460788790436936	True
5kmE3835N3145	5944	1156	421	140	39299	0.9892884579500771	0.9932817363626911	0.9957847842712718	0.002503047908580691	0.6462082223385491	0.8070548896102131	0.9167902417510555	0.1097353521408424	True
5kmE3840N3145	6036	1243	431	149	31427	0.9862872489568889	0.9914159149515163	0.9942575557584152	0.0028416408068989707	0.6660394618717258	0.8127595952633345	0.916965234269273	0.10420563900593849	True
5kmE3830N3150	6312	1925	722	272	33588	0.9785067937480871	0.9864623843592344	0.9917057432778129	0.005243358918578522	0.6676862127105628	0.7903721181617407	0.917122495883786	0.12675037772204534	True
5kmE3835N3150	6558	2172	874	336	47740	0.9816946475466438	0.9878834628241294	0.9922651112200683	0.0043816483959389085	0.6564815499208222	0.7738137824301743	0.90192010723264	0.12810632480246575	True
5kmE3825N3150	4468	1109	460	165	14906	0.9691448989146426	0.981926220489346	0.9866136559852882	0.004687435495942194	0.6336894417933271	0.7986679243811441	0.888925041870882	0.09025711748973786	True
5kmE3905N3140	4460	2724	1082	346	25258	0.9571682306394409	0.9750892698924071	0.9819657403406065	0.00687647044819939	0.6169290828802423	0.815419707631203	0.8949094959191308	0.07948978828792785	True
5kmE3890N3140	4381	1418	500	196	14776	0.966167398599085	0.9786951629486113	0.9842904939528091	0.0055953310041978455	0.689819724969093	0.8243993288119044	0.9013438454735385	0.07694451666163415	True
5kmE3900N3140	3919	2075	804	280	15730	0.9488965610083705	0.9688327099807655	0.9780633557774007	0.009230645796635129	0.6426098833015604	0.8122648406345384	0.8909065658497158	0.07864172521517743	True
5kmE3905N3145	1280	960	392	140	4014	0.902396312615602	0.9324588862513059	0.9621459142103033	0.02968702795899736	0.6364480892883632	0.7691913891929683	0.9030682841393851	0.13387689494641686	True
5kmE3885N3145	7489	1270	491	163	27240	0.981976634818826	0.989277236726732	0.9931326507896107	0.0038554140628787037	0.6320252079343138	0.7991706337030061	0.918311232830017	0.11914059912701092	True
5kmE3910N3145	4969	1544	576	206	44017	0.9869160305976882	0.9917370640474549	0.9944501648548559	0.0027131008074010587	0.6572675443098113	0.7996231688666574	0.9151015034066515	0.11547833453999412	True
5kmE3900N3145	334	400	199	78	962	0.7936251229011266	0.8124934702923726	0.9500210716994143	0.13752760140704168	0.6124706435587831	0.602070158114286	0.9597871359346152	0.3577169778203292	True
5kmE3910N3150	1259	364	156	45	2210	0.9294441218714665	0.9497477657381027	0.9774262447795399	0.027678479041437165	0.573964805335209	0.708973685262095	0.9345551546270292	0.22558146936493417	True
5kmE3880N3145	9113	1565	579	203	42003	0.9862163310525451	0.9920052147740603	0.9942046108080743	0.0021993960340139784	0.6546402106734924	0.8153728273315567	0.9054818645979223	0.09010903726636565	True
5kmE3870N3145	8006	1561	606	191	47211	0.9871650190933766	0.9916456973516165	0.9952180460757243	0.0035723487241078322	0.6188965965506092	0.7713134374852884	0.9362486236576401	0.1649351861723517	True
5kmE3860N3150	2698	1160	501	176	7805	0.9358270956304665	0.961840931572362	0.9732458909815335	0.011404959409171522	0.6193911969348321	0.7819629410689095	0.8895006768305135	0.10753773576160397	True
5kmE3880N3150	739	367	180	64	1320	0.8637676324036953	0.9016719643816711	0.9603567392402843	0.05868477485861323	0.5921432341544597	0.6602072048950465	0.9366949051404169	0.2764877002453704	True
5kmE3855N3150	5848	2017	798	286	33283	0.9760267348482576	0.9858795076442036	0.9891112525748423	0.0032317449306387136	0.6443876717131858	0.8027023008357551	0.8980434418019818	0.0953411409662267	True
5kmE3875N3150	5004	922	365	106	13481	0.9729280001228664	0.9831823804443055	0.9889717356313341	0.005789355187028611	0.5947258162041653	0.7803738418604689	0.8974931854465045	0.1171193435860356	True
5kmE3865N3150	1377	314	151	63	2672	0.94352227330507	0.9590475843094731	0.9844225382005208	0.025374953891047713	0.6345627737123913	0.6618059388737381	0.9424268513927453	0.2806209125190072	True
5kmE3870N3150	4424	999	392	138	11207	0.9650274284958874	0.976794650663237	0.9871023313057126	0.010307680642475558	0.6421844712689453	0.7916529790498257	0.9275791165114792	0.1359261374616535	True
5kmE3850N3150	7584	1639	595	188	51244	0.988389852089324	0.9933386338846806	0.995205314948738	0.0018666810640574072	0.6351650382813157	0.8167328230169393	0.909767362484829	0.09303453946788975	True
5kmE3845N3150	7945	1809	594	227	60651	0.9902072042431674	0.9939174650264505	0.9954340744537529	0.0015166094273023623	0.6995159492588007	0.8292296071502574	0.9101815971280278	0.08095198997777042	True
5kmE3840N3150	7815	1671	682	202	73869	0.9907681395193382	0.9949419308369108	0.9961974808571301	0.0012555500202192649	0.5921018270541686	0.7979882780431228	0.8923441078092339	0.09435582976611112	True
5kmE3845N3155	9184	1967	636	236	82932	0.9923316861425174	0.9953614994357793	0.9966778751145273	0.001316375678747983	0.6965569417844165	0.8277715407090765	0.9159021909175339	0.08813065020845734	True
5kmE3835N3155	4337	773	346	109	16395	0.9788990710245922	0.9874820349331375	0.9917204160153467	0.004238381082209197	0.5847071432969032	0.7322800791651096	0.8930431415165253	0.1607630623514157	True
5kmE3850N3155	8586	2509	936	338	79940	0.9882922033446103	0.993237618313441	0.9947672621919579	0.0015296438785168398	0.6594216912876816	0.8251780848918445	0.8967933514692064	0.07161526657736184	True
5kmE3830N3155	313	147	93	25	388	0.7607215998286161	0.8563477367089165	0.9203047300376287	0.06395699332871219	0.4601985421995192	0.6268179294119904	0.8763310233333246	0.24951309392133414	True
5kmE3840N3155	7547	1562	655	237	55961	0.9882965423904667	0.9931292563538605	0.9954484698978712	0.0023192135440106565	0.6331586815175989	0.7871851895608553	0.9174625607756209	0.13027737121476568	True
5kmE3860N3155	3748	1805	726	233	21053	0.9655215097543778	0.9804138870053789	0.9850395511572965	0.004625664151917563	0.6148317306945769	0.7964346923314805	0.8913798840028625	0.09494519167138205	True
5kmE3855N3155	7134	3329	1222	436	88055	0.9861236981031707	0.9918864167055682	0.9935685354932521	0.0016821187876838728	0.6603531947064406	0.8159403660092681	0.8919941005464237	0.07605373453715558	True
5kmE3860N3160	2857	1310	523	201	12861	0.959345363380034	0.9747797017320288	0.9820726446551676	0.007292942923138868	0.6582311782074725	0.7870963004811605	0.8965183368556789	0.10942203637451842	True
5kmE3855N3160	5405	2234	881	315	35839	0.9754210933588038	0.9859132156846048	0.9894497795858095	0.0035365639012047145	0.6445891237173889	0.8159017462283656	0.8966319454149283	0.08073019918656266	True
5kmE3840N3160	2794	369	98	34	6312	0.984477873975556	0.9904061801816251	0.9939869814670222	0.0035808012853971727	0.7232674122277885	0.8369949292542649	0.948901813280249	0.11190688402598414	True
5kmE3845N3160	5756	524	148	38	23674	0.9937489737572721	0.9962958299194528	0.9977211138094136	0.0014252838899608822	0.645192703951164	0.8140280324236775	0.9478213534551322	0.1337933210314547	True
5kmE3850N3160	5093	916	408	126	19098	0.9786390974653323	0.98822425593762	0.9910476932720139	0.002823437334393941	0.5810554138873035	0.7788241208405714	0.8822251698048983	0.10340104896432689	True
